,code,2nd_code,std_price,name
1211,A299070,10,97630,KINDEX 국채선물10년인버스
1212,A299080,10,100740,KINDEX 국채선물3년인버스
1213,A300610,10,19820,TIGER K게임
1214,A300640,10,22935,KBSTAR 게임테마
1215,A300720,1,20600,한일시멘트
1216,A300950,10,18455,KODEX 게임산업
1217,A301400,10,14590,ARIRANG 코스닥150
1218,A301410,10,6750,ARIRANG 코스닥150선물인버스
1219,A301440,10,12285,ARIRANG 코스피중형주
1220,A302170,10,50455,TIGER 국채선물3년인버스
1221,A302180,10,49380,TIGER 국채선물10년인버스
1222,A302190,10,51605,TIGER 중장기국채
1223,A302440,1,223000,SK바이오사이언스
1224,A302450,10,29430,KBSTAR 코스피
1225,A304660,10,12625,KODEX 미국채울트라30년선물(H)
1226,A304670,10,7220,KODEX 미국채울트라30년선물인버스(H)
1227,A304760,10,17750,HANARO KRX300
1228,A304770,10,14640,HANARO 코스닥150
1229,A304780,10,24715,HANARO 200선물레버리지
1230,A304940,10,20345,KODEX 미국나스닥100선물(H)
1231,A305050,10,29640,KINDEX 코스피
1232,A305080,10,11985,TIGER 미국채10년선물
1233,A305540,10,23690,TIGER 2차전지테마
1234,A305720,10,24035,KODEX 2차전지산업
1235,A306200,1,93300,세아제강
1236,A306520,10,9540,HANARO 200선물인버스
1237,A306530,10,13640,HANARO 코스닥150선물레버리지
1238,A306950,10,17775,KODEX KRX300레버리지
1239,A307010,10,17790,KBSTAR KRX300레버리지
1240,A307510,10,17205,TIGER 의료기기
1241,A307520,10,10800,TIGER 지주회사
1242,A307950,1,112500,현대오토에버
1243,A308170,1,27100,센트랄모텍
