code,자산총계,부채총계,자본총계,자본금,매출액,매출총이익,영업이익,당기순이익,영업활동으로인한현금흐름,투자활동으로인한현금흐름,재무활동으로인한현금흐름,FCF,EBITDA,EBIT,EV,매출총이익률,영업이익률,ROE,ROA,ROIC,부채비율,자기자본비율,이자보상배율,EPS,BPS,CPS,SPS,DPS,현금배당성향,현금배당수익률,PER,PBR,PCR,PSR,P/FCF,PEG,EV/EBITDA,EV/EBIT,EV/Sales,Open,High,Low,Close,Volume,Change,종목명,PBR_rank,PSR_rank,PCR_rank,PER_rank,DIV_rank,EV_rank,rank_tot
012450,9464815678.26,6475090147.42,2989725530.84,265650000.0,5321444270.67,1070349623.39,243947058.54,164739761.65,434749594.57,-298733677.42,198970902.82,245357714.56,489586177.54,223826548.62,2525099986.14,20.114,4.584,4.777,1.8130000000000002,4.2271,216.578,31.588,3.68026,2388.35777,51329.162,8551.17784,104668.5653,600.0,25.00755,2.105263,11.93289,0.5552400000000001,3.33287,0.27229000000000003,5.90552,0.17948000000000003,5.15762,11.2815,0.47451000000000004,40900.0,41250.0,40000.0,40250.0,365316.0,2.017543859649123,한화에어로스페,64.0,60.0,66.0,97.0,102.0,72.0,287.0
009070,441446350.62,232150537.13,209295813.5,15000000.0,488733779.6,68614521.12,20961616.73,13798003.74,17905911.61,-11564660.0,-3622904.47,7387788.02,42619017.73,21475661.74,243480368.91,14.039,4.289,6.539,3.187,5.1522,110.92,47.411,4.50611,431.3406,6804.87173,596.86372,16291.12599,50.0,11.55535,1.333333,8.69383,0.55108,6.28284,0.23019,15.22783,0.6577000000000001,5.71295,11.3375,0.49818000000000007,6500.0,6660.0,6430.0,6500.0,998815.0,3.439153439153439,KCTC,63.0,45.0,131.0,52.0,157.0,198.0,291.0
049800,267621933.34,206845325.71,60776607.63,5000000.0,204996134.09,53164716.95,9434363.98,7769632.71,28955504.57,-570503.75,-14145342.53,27983938.89,20192641.98,10891563.13,172111863.61,25.934,4.602,13.702,2.902,5.537,340.337,22.71,1.9599600000000001,388.49887,3038.8744,1447.77523,10249.806705,50.0,12.87005,1.6501649999999999,7.79925,0.9970800000000001,2.09287,0.29562000000000005,2.16553,0.06573000000000001,8.52349,15.80231,0.8395900000000001,3750.0,4060.0,3635.0,3935.0,353948.0,2.8576615831517795,우진플라임,153.0,66.0,30.0,44.0,130.0,227.0,293.0
053210,919475827.66,175038681.56,744437146.1,119554915.0,698715355.15,698715355.15,73845539.23,58190149.54,160179034.72,-104537778.45,-19649873.48,117148845.06,158776558.23,70388463.5,102828589.44,100.0,10.569,7.967,6.584,11.6163,23.513,80.963,289.68009,1196.48832,15498.59668,3349.48661,14610.76182,350.0,29.09408,3.972758,7.3632100000000005,0.5684400000000001,2.63025,0.6029800000000001,3.59638,-77.95646,0.64763,1.4608700000000001,0.14717000000000002,8710.0,8790.0,8670.0,8710.0,108533.0,1.4278688524590168,스카이라이프,68.0,145.0,44.0,39.0,30.0,267.0,296.0
079430,803314893.27,322270196.9,481044696.38,20535282.0,1384629640.36,250051013.84,37196471.52,26592767.69,105415308.8,-92968293.26,-16764053.1,23181911.08,68402432.52,34203942.61,343041945.29,18.059,2.686,5.664,3.418,5.6414,66.994,59.882,25.70891,1294.97943,23915.67393,5133.37527,67426.86272,200.0,15.12757,1.253918,12.3168,0.66693,3.10712,0.23655,14.12902,-0.81925,5.01505,10.02931,0.24775000000000003,18300.0,18550.0,17800.0,18100.0,460318.0,2.510402219140084,현대리바트,92.0,48.0,53.0,105.0,163.0,177.0,298.0
300720,2399662741.64,1041417958.22,1358244783.42,34630770.0,974285351.87,253540136.63,132795563.22,99984084.72,148198594.72,-115017838.24,-104723959.04,108853622.52,182166400.22,149579339.2,1001191117.82,26.023,13.63,,,,76.674,56.601,10.14617,1795.333794,19504.81209,2800.216362,18409.147458,510.0,35.79237,4.857143,5.84849,0.5383300000000001,3.7497100000000003,0.57037,5.10504,,5.49603,6.69338,1.02761,10100.0,10150.0,10000.0,10050.0,1842122.0,1.3823933975240719,한일시멘트,58.0,137.0,85.0,18.0,15.0,112.0,298.0
005440,3068465672.0,878287782.0,2190177890.0,48852241.0,3238489082.0,550709814.0,78571680.0,81562551.0,167417758.0,-151643018.0,-8144177.0,57192887.0,144047868.0,98131413.0,598661733.32,17.005,2.426,4.067,2.7030000000000003,5.8241,40.101,71.377,24.174,728.06834,20401.85596,1713.51155,33145.75765,210.0,25.77397,2.39726,12.03184,0.42937000000000003,5.11231,0.26429,14.96499,-0.83574,4.15599,6.10061,0.18486000000000002,10600.0,10650.0,10300.0,10350.0,466808.0,1.5401785714285712,현대그린푸드,29.0,58.0,109.0,102.0,84.0,138.0,298.0
032640,18350190000.0,10698976000.0,7651214000.0,2573969000.0,13417627000.0,13417627000.0,886151000.0,478065000.0,2548551000.0,-2615639000.0,157151000.0,-154892000.0,3256628000.0,471379000.0,11216115491.75,100.0,6.604,6.458,2.635,4.7785,139.834,41.696,5.93736,1069.06059,16891.1364,5837.11563,30731.28232,450.0,42.09303,3.829787,10.99096,0.6956300000000001,2.01298,0.38235,-33.12104,-2.12852,3.44409,23.79426,0.8359200000000001,12300.0,12350.0,12200.0,12250.0,1201566.0,1.1611374407582935,LG유플러스,96.0,94.0,28.0,83.0,35.0,25.0,301.0
003010,207882894.06,109699110.5,98183783.55,6356373.5,217540949.89,34176144.24,8819184.38,4815521.11,19184941.0,-771997.59,-22172311.99,18612975.4,14101702.62,10062664.85,105918361.44,15.71,4.054,4.97,2.26,4.2356,111.728,47.23,2.78477,413.14518,9975.15301,1509.11058,17112.03329,120.0,24.55726,2.312139,12.56217,0.52029,3.43911,0.3033,3.54479,0.33066,7.51103,10.52587,0.48689000000000004,7510.0,7610.0,7270.0,7490.0,1609782.0,2.15850144092219,혜인,54.0,73.0,69.0,110.0,89.0,263.0,306.0
016090,252923294.21,49378450.23,203544843.97,26906155.0,253198945.62,132963555.78,7131061.7,9018284.05,12887405.81,-13978457.17,-6076004.72,7245055.96,12563438.99,9999487.12,60405900.45,52.513,2.816,4.479,3.491,5.2884,24.259,80.477,116.14107,203.65433,4596.52723,291.02831,5717.83508,40.0,19.64112,2.110818,9.30498,0.41227,6.5113900000000005,0.33142000000000005,11.58238,-0.9702600000000001,4.80807,6.0409,0.23857000000000003,2255.0,2370.0,2255.0,2280.0,856273.0,1.411764705882353,대현,26.0,82.0,137.0,61.0,100.0,282.0,306.0
010420,107126396.29,63470511.32,43655884.97,10246506.0,244823923.24,20436705.51,3891210.46,2951895.32,10027772.71,-3055702.11,-2662809.31,9641332.71,6468796.46,4596774.19,9617542.98,8.348,1.589,6.969,2.8040000000000003,26.0127,145.388,40.752,15.66642,144.044,2130.28153,489.32645,11946.70277,25.0,17.3558,1.445087,12.01022,0.8121,3.53547,0.14481000000000002,3.67718,1.93891,1.48676,2.09224,0.03928,1995.0,2025.0,1980.0,2000.0,288126.0,1.7316017316017318,한솔PNS,116.0,17.0,75.0,99.0,149.0,293.0,307.0
047040,9305916434.45,6628920363.57,2676996070.87,2078113190.0,8136705736.64,1000291061.31,558257521.37,282603723.43,408383333.99,47138751.06,-419032999.57,396704382.04,685110521.37,436859938.16,3301805256.2,12.294,6.861,11.058,2.974,23.5949,247.625,28.767,5.34036,682.85832,6508.94535,982.58203,19577.14762,0.0,0.0,0.0,7.3002,0.76587,5.07337,0.25463,5.22273,2.35134,4.81938,7.55804,0.40579000000000004,6680.0,6710.0,6420.0,6440.0,3205405.0,2.3333333333333335,대우건설,111.0,54.0,107.0,36.0,272.0,58.0,308.0
123700,224918994.88,51271896.34,173647098.54,7802449.0,138668951.91,30169347.57,6791254.02,4261579.74,22508806.53,7180479.26,-3974028.49,19420433.14,14635537.51,7590472.24,242090.96,21.756,4.897,1.629,1.9140000000000001,2.7318,29.526,77.204,12.06283,171.72855,10466.23028,1442.41933,8886.24533,50.0,29.11572,1.5174509999999999,19.18726,0.31482000000000004,2.28436,0.3708,2.64763,-0.8697600000000001,0.016540000000000003,0.03189,0.00175,4675.0,4980.0,4650.0,4910.0,1929995.0,2.5842105263157884,SJM,6.0,91.0,34.0,177.0,143.0,295.0,308.0
001880,1498377650.0,696525414.35,801852235.65,116539020.0,1734637383.77,264089361.92,203361674.1,149320163.32,159132451.62,167943221.91,-77647319.35,157413721.95,213747674.1,196869762.09,208609771.88,15.224,11.724,23.707,12.707,69.835,86.865,53.515,20.4939,7750.45248,34409.02975,8259.75861,90036.23036,550.0,12.14075,1.800327,3.94171,0.88785,3.6986600000000003,0.33931,3.73904,0.17824,0.97596,1.05963,0.12026,35300.0,35750.0,35000.0,35600.0,157898.0,2.489510489510489,DL건설,141.0,84.0,82.0,5.0,122.0,214.0,312.0
006880,167829010.36,77261903.93,90567106.43,5914429.0,205881740.07,23582548.05,5152838.43,2771232.83,15362551.98,1817307.67,-15310625.53,13061506.73,6520976.43,5290728.73,77820345.19,11.454,2.503,3.039,1.5070000000000001,11.6601,85.309,53.964,4.64295,231.0855,8028.97518,1298.73501,17405.03944,100.0,40.9639,2.4479800000000003,17.67744,0.50878,3.1453699999999998,0.23470000000000002,3.69949,0.5422100000000001,11.93385,14.70881,0.37799000000000005,5050.0,5250.0,5000.0,5120.0,116276.0,1.6176935229067928,신송홀딩스,52.0,47.0,55.0,161.0,79.0,278.0,315.0
005490,79086973226.38,31412381141.3,47674592085.08,482403125.0,57792795732.82,4720405751.02,2403035192.91,1788152419.24,8685737215.64,-6259265694.1,-1090867622.51,5488795242.54,6024774801.85,2291709323.7,28741726176.95,8.168,4.158,3.608,2.261,3.5722,65.889,60.281,3.76181,18376.02727,583188.51756,99622.11859,662861.49432,8000.0,38.71599,2.941176,14.80189,0.46640000000000004,2.73032,0.41034000000000004,4.32059,-0.87677,4.77059,12.54161,0.49732000000000004,320500.0,323000.0,314000.0,318500.0,458156.0,2.0548387096774188,POSCO,37.0,103.0,46.0,132.0,57.0,12.0,318.0
002990,1377242594.07,986951983.19,390290610.89,184630950.0,1829579064.93,150272758.48,81217411.08,26424371.64,105259135.83,-8462866.59,-68669819.96,105225702.84,88535411.08,33105649.11,423087171.6,8.214,4.439,6.892,1.947,221.7521,252.876,28.339,8.01989,719.16711,10882.05487,2864.73828,49793.92181,500.0,67.91933,5.506608,12.62572,0.8344,3.16957,0.18235,3.17058,-0.35791,4.77873,12.779910000000001,0.23125,9830.0,9840.0,9490.0,9510.0,314313.0,1.4882629107981218,금호건설,123.0,30.0,57.0,111.0,8.0,162.0,321.0
034830,1544471450.94,621544519.84,922926931.1,252489230.0,237430677.58,170592451.07,93834073.89,85147952.98,363129889.76,-74920557.06,-27266857.83,,100935063.04,117128728.19,608900530.4,71.849,39.521,9.44,5.692,,67.345,59.757,618.99702,335.91474,4031.34056,1438.19952,940.35962,90.0,24.19838,4.455446,6.01343,0.50107,1.40453,2.14811,,-0.29708,6.0326,5.19856,2.56454,2405.0,2495.0,2400.0,2425.0,3717817.0,1.5015479876160986,한국토지신탁,48.0,250.0,6.0,22.0,19.0,136.0,326.0
005850,2338956946.13,913788518.46,1425168427.66,24101638.5,2505016886.58,254784466.79,93164163.73,64203074.57,162813163.15,-171355642.72,21272133.61,-1646325.82,214966743.09,91615972.2,719283105.01,10.171,3.719,4.742,2.784,5.9136,64.118,60.932,11.52641,1362.46183,30604.84667,3377.63682,51967.77154,500.0,35.06309,3.076923,11.92694,0.5309600000000001,4.81106,0.31269,-475.78872,-0.5423100000000001,3.34602,7.85107,0.28714,22600.0,22650.0,22150.0,22300.0,102555.0,2.1686278323446464,에스엘,56.0,77.0,101.0,96.0,54.0,125.0,330.0
015230,247240845.93,50037510.04,197203335.9,14286115.0,264472231.69,39209565.62,19155924.5,14829533.27,13157216.12,10925154.98,-9248475.09,9067497.05,24241749.22,20674589.37,41299832.73,14.826,7.243,7.2,6.105,10.3389,25.374,79.762,73.35303,930.30026,14472.19242,920.97929,18512.53694,180.0,17.53949,2.59366,7.45996,0.47954,7.5354600000000005,0.37488000000000005,10.93418,2.7692,1.7036600000000002,1.99761,0.15616000000000002,8350.0,8370.0,7970.0,8040.0,161871.0,2.099216710182768,대창단조,40.0,92.0,161.0,40.0,76.0,288.0,333.0
036580,989343684.53,682191882.65,307151801.88,18363971.5,1333937111.09,176110967.22,39715048.45,11482259.93,30067140.29,-25224660.0,15431355.62,-12869246.47,69619775.45,33143804.86,590037964.55,13.202,2.977,4.213,1.167,2.4666,222.103,31.046,2.81696,338.14827,8467.72191,818.64482,36319.40703,100.0,28.19668,2.070393,14.28367,0.5704,5.89999,0.13299,-13.78449,-0.44535,8.47515,17.80236,0.44233000000000006,7100.0,7210.0,6950.0,7090.0,251487.0,2.201863354037267,팜스코,69.0,15.0,123.0,127.0,107.0,140.0,334.0
077970,809261679.46,542790927.72,266470751.74,69140755.0,586695267.86,55163359.75,14343662.49,20647152.86,57388056.38,30207957.72,-38595894.27,48243952.83,27920183.49,28713372.26,315350099.35,9.402,2.445,8.194,2.5220000000000002,3.8084,203.696,32.928,1.15761,746.56232,9638.3229,2075.04446,21213.80031,0.0,0.0,0.0,9.75136,0.7553200000000001,3.50836,0.34317000000000003,4.17333,0.13549,11.2947,10.98269,0.5375,7920.0,8130.0,7920.0,8040.0,112017.0,1.869767441860465,STX엔진,107.0,86.0,73.0,69.0,272.0,185.0,335.0
013360,298510507.95,208208371.16,90302136.79,27012440.0,340961877.71,30010396.89,10280800.75,2863990.5,30719579.2,-8087937.88,-17742695.84,29553240.56,14291740.4,6478376.04,136670821.72,8.802,3.015,3.156,0.882,30.7097,230.569,30.251,1.8809500000000001,53.02389,1672.60655,568.61911,6311.20102,15.0,28.28913,1.315789,21.49974,0.68157,2.00486,0.18063,2.08398,0.69772,9.56292,21.09646,0.40084000000000003,1465.0,1465.0,1425.0,1425.0,480852.0,1.7335766423357664,일성건설,94.0,26.0,27.0,188.0,159.0,250.0,335.0
097950,25611892185.0,15445453188.0,10166438997.0,81908095.0,24245725654.0,5186413282.0,1359551440.0,786425538.0,2001752173.0,-345091608.0,-1097921853.0,1033299555.0,2645335583.0,1462517006.0,13638320976.5,21.391,5.607,13.502,3.031,4.6796,151.926,39.694,4.29063,41850.6658,329172.47298,122195.01461,1480056.7425,4000.0,9.35834,1.049869,9.1038,1.15745,3.11797,0.25742000000000004,6.04026,0.50859,5.15561,9.32524,0.5625,6980.0,7050.0,6870.0,7030.0,88755.0,0.9643347050754463,CJ제일제당,172.0,56.0,54.0,58.0,178.0,21.0,340.0
027970,189544428.07,101773515.07,87770913.01,57562997.0,189516847.16,39938655.15,21056356.85,13282298.4,30733034.6,-11819436.9,-15069643.62,22259058.7,27684027.79,20206540.26,140860328.76,21.074,11.111,21.137,7.039,12.2701,115.954,46.306,6.85325,302.62543,1524.81468,700.22503,4317.97383,0.0,0.0,0.0,5.9479500000000005,1.1804700000000001,2.5705999999999998,0.41686,3.54922,0.07668000000000001,5.08814,6.97103,0.74326,1950.0,1950.0,1910.0,1915.0,1077642.0,1.2623599208965068,세하,175.0,105.0,41.0,19.0,272.0,248.0,340.0
005870,250470542.59,131163983.63,119306558.96,70580075.0,198074505.16,28327029.28,10576012.7,5712919.77,35447316.11,3523345.39,-822254.63,33533768.52,14723399.05,7432436.52,29143857.27,14.301,5.339,4.859,2.234,5.6322,109.939,47.633,30.04771,404.71194,9113.98725,2511.14186,14031.89959,0.0,0.0,0.0,14.08409,0.62541,2.26988,0.40622,2.39941,-0.44991000000000003,1.9794200000000002,3.92117,0.14713,8570.0,8770.0,8510.0,8610.0,653783.0,1.8717391304347828,휴니드,83.0,102.0,32.0,124.0,272.0,292.0,341.0
280360,2643035217.45,1363139326.56,1279895890.89,3208358.5,2076048021.95,719199979.0,112550163.34,41725589.91,207297585.04,-52698650.99,-50143993.51,123350599.63,236065591.45,73820307.59,1209927912.49,34.643,5.421,3.42,1.557,3.6415,106.504,48.425,4.45232,6387.33482,185177.37921,32305.86374,323537.41359,1600.0,25.0317,1.568627,15.969100000000001,0.5508200000000001,3.15732,0.31526000000000004,5.30606,0.36873000000000006,5.12539,16.39018,0.5828,167133.0,174472.0,163797.0,171137.0,332275.0,3.1472313662026226,롯데제과,62.0,78.0,56.0,145.0,138.0,100.0,341.0
006260,11660540000.0,7212043000.0,4448497000.0,161000000.0,10444316000.0,1291399000.0,336561000.0,194725000.0,701304000.0,-276639000.0,125232000.0,419506000.0,627596000.0,404248000.0,5033445000.0,12.365,3.222,3.943,1.737,4.5371,162.123,38.15,2.74177,3939.44099,117666.49785,21779.62733,324357.63975,1450.0,31.74005,2.030812,18.1244,0.6068,3.27829,0.22013000000000002,5.48045,-0.7344,8.0202,12.45138,0.48193,69800.0,69800.0,67500.0,67700.0,189341.0,2.2604340567612686,LS,76.0,41.0,62.0,163.0,111.0,44.0,342.0
014710,311639371.38,100810804.41,210828566.98,17218543.0,214456964.39,20964888.15,10784110.99,7842235.34,31763180.72,-1257736.6,-31569987.51,31509416.91,14956779.37,12291626.9,153131314.71,9.776,5.029,3.779,2.377,7.8097,47.816,67.651,4.32815,455.4529,12244.2745,1844.70781,12455.00066,0.0,0.0,0.0,13.21761,0.49166000000000004,3.2633900000000002,0.48334000000000005,3.28967,-0.5082,10.23825,12.45818,0.71404,5820.0,5880.0,5770.0,5800.0,109235.0,1.4871794871794868,사조씨푸드,45.0,126.0,60.0,116.0,272.0,240.0,347.0
032830,336569287000.0,292958653000.0,43610634000.0,100000000.0,34534340000.0,,1790046000.0,1370502000.0,2918840000.0,-4659781000.0,344839000.0,,2289911000.0,1814656000.0,26309208000.0,0.0,5.183,3.534,0.422,,671.76,12.957,,6328.83,233299.74417,14594.2,172671.7,2500.0,35.46761,3.160556,12.49836,0.33905,5.41996,0.45809000000000005,,4.51067,11.48918,14.49818,0.76183,77700.0,78800.0,77200.0,77500.0,211759.0,1.8995098039215679,삼성생명,9.0,119.0,114.0,108.0,52.0,14.0,350.0
006360,13770677888.91,9458561906.49,4312115982.42,403541015.0,10122930837.45,1535087602.01,750397845.88,329675683.02,553879345.02,-268985594.43,50931976.64,426228167.17,910331845.88,591772779.87,4521537485.3,15.164,7.413,7.681,2.447,9.643,219.349,31.314,6.51382,3890.19296,51755.13887,6912.83576,126341.88104,1200.0,30.80533,3.174603,9.71674,0.73036,5.46809,0.29919,7.10573,0.18008000000000002,4.96691,7.6406600000000005,0.44666000000000006,43400.0,43400.0,41500.0,41700.0,1600795.0,2.1775456919060048,GS건설,102.0,67.0,115.0,67.0,51.0,48.0,351.0
090350,666659131.05,332796974.9,333862156.14,10231563.0,642935196.69,146683456.55,32297042.66,17981478.71,39913309.0,-6049677.15,3489297.57,26222942.96,47721543.66,31328373.34,262626274.83,22.815,5.023,5.48,2.779,5.7882,99.681,50.08,7.98107,878.7259,16315.30569,1950.49911,31419.20725,275.0,31.30819,2.774975,11.27769,0.60741,5.08075,0.31541,7.73329,-0.74397,5.50331,8.38302,0.40848,1165.0,1200.0,1155.0,1195.0,760465.0,1.38953488372093,노루페인트,77.0,79.0,108.0,88.0,68.0,194.0,352.0
004980,1090267313.34,682849242.83,407418070.51,128508590.0,722305595.86,134218684.12,21195353.79,10140408.62,38213963.16,-30192520.24,12120350.67,4093345.51,63292699.79,28582972.32,558064257.41,18.582,2.934,2.525,0.9570000000000001,1.6742,167.604,37.369,1.9013900000000001,403.56322,16372.67818,1513.32132,28604.21599,150.0,36.93963,2.04918,18.13842,0.44709000000000004,4.83704,0.25591,45.15685,-3.10156,8.8172,19.52436,0.77261,10700.0,10750.0,10250.0,10400.0,1235812.0,2.0,성신양회,32.0,55.0,102.0,164.0,109.0,142.0,353.0
129260,385984504.45,196810354.44,189174150.01,14873937.0,458316826.33,30154870.97,7656359.26,4606477.19,23002581.72,36732900.07,-53236749.12,17336993.05,22892070.26,12383260.24,197613712.99,6.579,1.671,2.811,1.143,2.2189,104.037,49.011,1.32161,170.73214,6584.6789,773.25128,15406.7086,0.0,0.0,0.0,19.32852,0.50116,4.26769,0.21419000000000002,5.66234,-3.51247,8.63241,15.95813,0.43117000000000005,4715.0,4770.0,4695.0,4715.0,204578.0,1.6899641577060929,인터지스,49.0,39.0,91.0,180.0,272.0,215.0,359.0
103140,2552025017.07,1105623742.38,1446401274.69,140121390.0,2593636025.74,271070704.83,121208786.52,71907050.76,114510883.48,-53774429.27,-46369608.91,64486898.06,221918250.06,119233322.6,1451050093.29,10.451,4.673,5.088,2.8120000000000003,4.6856,76.44,56.677,5.79129,2565.47914,51560.81833,4086.13144,92549.61094,600.0,23.37767,2.146691,10.89465,0.54208,6.84021,0.302,12.14632,-0.4989,6.53867,12.16984,0.5594600000000001,3850.0,3895.0,3800.0,3810.0,181237.0,2.1959654178674346,풍산,59.0,71.0,149.0,82.0,97.0,92.0,361.0
014530,292655447.72,119909003.27,172746444.45,17434710.0,622861174.91,41941829.52,14308599.8,7172430.39,24362203.86,-10635124.75,-2699234.63,5807917.62,18227472.8,10588582.1,179858576.06,6.734,2.297,4.539,2.462,5.3554,69.413,59.027,8.87643,221.09688,5091.81786,698.6696,17862.67666,140.0,61.14154,4.052098,15.62663,0.67854,4.94511,0.19342,20.74304,-0.77815,9.86744,16.98609,0.28876,6090.0,6370.0,5920.0,6220.0,4853705.0,2.3295880149812738,극동유화,93.0,33.0,103.0,142.0,27.0,223.0,371.0
089470,524916604.53,232179895.82,292736708.71,17200000.0,689421410.23,84363677.78,34582862.99,13794072.29,59396179.51,21974444.89,-35247240.81,48375717.1,45439333.99,26616560.18,235142439.31,12.237,5.016,4.788,2.573,6.9235,79.314,55.768,8.07086,432.41606,10129.29788,1861.9492,21611.95643,140.0,29.33144,2.114804,15.30933,0.6535500000000001,3.55541,0.30631,4.36537,-0.6462300000000001,5.17486,8.83444,0.34107000000000004,6300.0,6330.0,6160.0,6200.0,206329.0,2.0945945945945947,HDC현대EP,88.0,75.0,76.0,136.0,99.0,200.0,375.0
069730,206252815.74,59997585.3,146255230.44,7200000.0,176206566.78,16318265.21,3534042.58,5279450.7,12729486.73,-13155060.66,-779476.16,10699095.88,10451359.49,6541502.53,93121703.52,9.261,2.006,3.665,2.589,2.8852,41.023,70.911,6.3293,366.62852,10156.61322,883.99213,12236.56714,40.0,10.91023,0.8188329999999999,13.32411,0.48097000000000006,5.52607,0.39921,6.57476,7.71696,8.91001,14.23552,0.5284800000000001,5510.0,5530.0,5430.0,5530.0,132175.0,1.8071895424836601,DSR제강,41.0,99.0,118.0,118.0,201.0,272.0,376.0
020000,1438544149.46,312511906.02,1126032243.44,12315000.0,1195899640.31,705709668.77,102052974.55,84888784.49,149389202.96,-147764090.56,5419054.67,132284610.35,155079313.55,110363894.36,519065513.74,59.011,8.534,7.851,6.146,9.3699,27.753,78.276,57.42811,3454.70774,51075.43063,6065.33508,48554.5936,450.0,11.61873,1.487603,8.756170000000001,0.59226,4.98736,0.6230100000000001,5.63223,0.5316500000000001,3.3471,4.70322,0.43404000000000004,40600.0,40700.0,39200.0,39950.0,94600.0,1.9975000000000003,한섬,73.0,147.0,104.0,54.0,147.0,147.0,378.0
002450,622371933.96,399474700.85,222897233.1,45265457.5,247857720.15,67686969.34,20180616.32,9961370.43,38058430.47,1785073.83,15095013.34,31032084.59,33563437.32,24967263.7,381012592.17,27.309,8.142,4.486,1.613,3.988,179.219,35.814,1.82207,110.85592,2670.68528,420.39154,2737.82409,50.0,41.61611,3.424658,13.17025,0.54668,3.47295,0.53327,4.25931,0.23092000000000001,11.35201,15.26049,1.53722,1615.0,1630.0,1600.0,1610.0,283657.0,1.2879999999999994,삼익악기,60.0,134.0,71.0,115.0,45.0,168.0,380.0
008040,446436770.79,238715223.15,207721547.65,70572300.0,396215666.65,47044756.54,16638780.74,9616138.52,29247930.92,-3956826.13,-26205055.8,25958128.54,29557643.37,21575722.61,323674103.39,11.874,4.199,4.742,2.106,4.0942,114.921,46.529,2.23577,67.87472,1583.19205,207.21962,2807.16136,0.0,0.0,0.0,14.09951,0.6044700000000001,4.61829,0.34091000000000005,5.20359,-0.34788,10.9506,15.00177,0.81691,1350.0,1350.0,1315.0,1320.0,1395609.0,1.633663366336634,사조동아원,75.0,85.0,96.0,125.0,272.0,182.0,381.0
000910,354433760.16,178419689.28,176014070.88,7805809.5,189192653.01,33123935.59,7813211.28,15437191.49,15846024.76,-12329301.14,7485909.3,-1476579.24,12931513.34,24360135.22,175431859.68,17.508,4.13,12.932,4.543,4.941,101.367,49.661,2.86974,928.78654,8009.28242,1015.01483,12118.70806,125.0,13.45842,2.10084,6.40621,0.74289,5.86198,0.49098,-62.90833,0.15191000000000002,13.566230000000001,7.2016,0.9272600000000001,8690.0,8980.0,8420.0,8580.0,2033228.0,3.8561797752808986,유니온,104.0,128.0,122.0,29.0,103.0,226.0,383.0
000810,92596378892.06,76313844152.18,16282534739.89,26473418.5,24044905963.5,,1044392470.08,757303433.33,1483930526.8,-284198038.42,-488728100.98,,1363533724.14,1028148332.0,7263623956.75,0.0,4.344,4.956,0.852,,468.685,17.584,,14930.50538,382525.07399,29345.92343,475507.41533,8800.0,49.55005,4.693333,12.55818,0.49016000000000004,6.3893,0.39432000000000006,,-1.1972,5.32706,7.06476,0.30208,190000.0,191000.0,187000.0,189000.0,82296.0,1.2599999999999996,삼성화재,44.0,98.0,134.0,109.0,17.0,35.0,385.0
000720,17939274000.0,9172896000.0,8766378000.0,557273000.0,16970859000.0,1396863000.0,548972000.0,227697000.0,1729721000.0,-1219172000.0,95488000.0,1656346000.0,720630000.0,376605000.0,1222287199.25,8.231,3.235,1.8399999999999999,1.259,8.7084,104.637,48.867,7.02675,1096.621927,59453.93822,15507.022201,152144.471408,600.0,54.6735,1.64664,33.227338,0.6128800000000001,2.349762,0.239496,2.453856,-2.107169,1.6961400000000002,3.24554,0.07202,43005.0,43200.0,42324.0,42373.0,841020.0,1.6879655818029717,현대건설,81.0,49.0,36.0,223.0,131.0,99.0,389.0
006060,1433482293.57,806233973.21,627248320.37,27660000.0,1298773635.12,220375253.15,82391917.2,49917298.01,110051169.53,-116110901.25,197214534.45,14950036.67,147326065.2,76793103.47,628188771.87,16.968,6.344,10.937,3.692,7.4596,128.535,43.757,4.77623,675.09335,6622.01455,1989.35592,23477.4699,188.0,26.80519,2.636746,10.5615,1.07671,3.58407,0.3037,26.38332,13.11459,4.26394,8.18027,0.48368000000000005,7790.0,7820.0,7640.0,7680.0,428090.0,1.134416543574594,화승인더,161.0,74.0,78.0,79.0,74.0,132.0,392.0
244920,251588387.89,139418904.97,112169482.92,11303846.5,285144496.4,285144496.4,23161397.07,21789663.02,34330327.33,-16573126.95,-15864620.06,31169285.82,40492713.07,30812717.15,97654844.41,100.0,8.123,29.695,8.75,44.0333,124.293,44.585,8.29545,976.4422,4162.52881,1546.82844,12847.8127,350.0,36.51253,6.306306,5.6839,1.33332,3.58799,0.43198000000000003,3.95186,,2.41166,3.1693,0.34247000000000005,15900.0,16050.0,15650.0,15900.0,92235.0,1.2669322709163349,에이플러스에셋,188.0,111.0,79.0,16.0,4.0,270.0,394.0
111770,3038285285.38,1044287669.03,1993997616.35,22155734.0,2466374429.27,628334093.17,259688519.33,182425908.25,346090092.8,7284240.09,-128661311.5,256092109.48,343532438.33,263099774.54,1031317959.74,25.476,10.529,8.029,5.939,10.2823,52.372,65.629,15.51094,3332.36301,41828.44134,7810.39556,55659.95758,500.0,14.85355,1.577287,9.51277,0.7578600000000001,4.05869,0.5695300000000001,5.48503,0.88453,3.0021,3.91987,0.41815,76400.0,76800.0,74000.0,74400.0,425350.0,5.861960289946421,영원무역,108.0,136.0,88.0,63.0,137.0,109.0,395.0
