,Code,자산총계,부채총계,자본총계,자본금,매출액,매출총이익,영업이익,당기순이익,영업현금흐름,투자현금흐름,재무현금흐름,FCF,EBITDA,EBIT,EV,매출총이익률,영업이익률,ROE,ROA,ROIC,부채비율,자기자본비율,이자보상배율,EPS,BPS,CPS,SPS,DPS,현금배당성향,현금배당수익률,PER,PBR,PCR,PSR,P/FCF,PEG,EV/EBITDA,EV/EBIT,EV/Sales,eDate,Name,Market,Close_x,Open,High,Low,Volume,Amount,Marcap,Stocks,Yield,MDD,Close_x,Date_x,Close_y,Date_y,Ratio,PBRc,PCRc,PERc,PSRc,PEGc,P/FCFc,EVc,EV/EBITDAc,Close_y,1y_rets,MOM_rank,PBR_rank,PSR_rank,PCR_rank,PER_rank,PEG_rank,DIV_rank,EV_rank,rank_tot
599,083420,176839792.65,63603656.0,113236136.65,12000000.0,242398001.12,23202845.98,14708305.93,10340154.23,33026228.48,6817331.45,-21714011.57,29641263.9,30768965.2,13128030.37,237033937.21,9.572,6.068,9.327,5.687,9.7261,56.169,64.033,19.2505,430.83976,4854.66969,1376.09285,10099.91671,210.0,47.3645,2.106319,23.14085,2.05369,7.24515,0.9871400000000001,8.07253,0.38544,7.70367,18.05556,0.9778700000000001,2021-04-30,그린케미칼,KOSPI,12450,12650,12850,12300,230075,2882521150,298800000000,24000000,3.429752066115703,-0.4142480211081797,3455,2019-12-30,3630,2020-05-04,1.0506512301013025,2.157711924746744,7.6121257597684515,24.312962518089726,1.0371398552821998,0.40496301013024605,8.481413574529668,249039997.7054414,8.093870361794501,3670.0,0.9865591397849449,32.0,72.0,62.0,42.0,62.0,30.0,21.0,64.0,321.0
624,092440,259583134.12,15480427.09,244102707.03,14600000.0,128459666.43,26303832.66,11356562.68,9775236.52,17158256.08,-4090688.72,-4638616.88,15113080.6,17928110.68,11493467.12,95234055.79,20.476,8.841,4.062,3.824,5.6146,6.342,94.036,245.65353,334.76837,8359.68175,587.61151,4399.30364,150.0,44.8071,2.504174,17.89297,0.7165300000000001,10.19381,1.36158,11.57329,4.67976,5.312,8.28593,0.7413500000000001,2021-04-30,기신정기,KOSPI,5210,5170,5230,5080,210361,1084522920,152132000000,29200000,1.6806451612903248,-0.1650602409638552,3775,2019-12-30,3100,2020-05-04,0.8211920529801324,0.5884087417218544,8.371075761589402,14.69356476821192,1.1181186754966888,3.8429817218543043,9.503893774834436,78205449.78781457,4.362172185430464,3085.0,0.7683686176836868,68.0,9.0,65.0,48.0,45.0,79.0,15.0,91.0,329.0
643,101530,621172370.38,357456830.45,263715539.93,14558411.0,563935121.1,210124376.29,33888094.7,27516351.58,38446683.07,70222992.16,-109879315.21,10359336.58,69532341.38,28483104.88,436645563.84,37.26,6.009,10.842,3.993,4.9586,135.546,42.454,4.07799,942.63467,9914.64488,1320.42855,19368.01761,200.0,19.32314,2.424242,8.75207,0.8321000000000001,6.2479700000000005,0.42596000000000006,23.18814,0.16081,6.27975,15.32998,0.7742800000000001,2021-04-30,해태제과식품,KOSPI,9680,9520,9730,9400,216532,2079777780,281850836960,29116822,1.3711048158640242,-0.16371220020855082,7180,2019-12-30,7060,2020-05-04,0.9832869080779945,0.8181930362116993,6.143547103064067,8.605795849582172,0.4188408913649026,0.1581223676880223,22.800594484679667,429347866.3942061,6.174795961002785,7070.0,0.6965517241379312,80.0,25.0,26.0,33.0,19.0,11.0,16.0,55.0,210.0
651,105630,1021055617.77,599703859.29,421351758.48,20000000.0,1698262209.45,220289667.9,64864260.3,35671962.99,50682930.52,-3561087.38,-30994401.35,20262959.32,102474431.3,75733305.76,926688608.38,12.971,3.819,10.966,3.242,11.9872,142.329,41.266,5.97101,1122.83729,10737.95743,1267.07326,42456.55524,500.0,43.68339,2.8571429999999998,15.58552,1.62973,13.81136,0.41219000000000006,34.54579,12.31768,9.04312,12.23621,0.5456700000000001,2021-04-30,한세실업,KOSPI,24400,23150,24850,22950,948183,22918937250,976000000000,40000000,2.159292035398233,-0.27659574468085113,17300,2019-12-30,11300,2020-05-04,0.653179190751445,1.0645057225433525,9.021292947976878,10.180137341040462,0.26923393063583817,8.045652254335259,22.564591156069362,605293715.3002312,5.9067778034682075,11950.0,0.3950413223140491,95.0,31.0,14.0,51.0,30.0,85.0,10.0,45.0,316.0
656,111770,3038285285.38,1044287669.03,1993997616.35,22155734.0,2466374429.27,628334093.17,259688519.33,182425908.25,346090092.8,7284240.09,-128661311.5,256092109.48,343532438.33,263099774.54,1031317959.74,25.476,10.529,8.029,5.939,10.2823,52.372,65.629,15.51094,3332.36301,41828.44134,7810.39556,55659.95758,500.0,14.85355,1.577287,9.51277,0.7578600000000001,4.05869,0.5695300000000001,5.48503,0.88453,3.0021,3.91987,0.41815,2021-04-30,영원무역,KOSPI,43900,42650,44300,41950,266212,11546243250,1945273445200,44311468,1.6819923371647516,-0.3275613275613274,34250,2019-12-30,26100,2020-05-04,0.762043795620438,0.5775225109489052,3.0928995328467157,7.249147357664234,0.4340068029197081,0.674050598540146,4.179833080291971,785909452.5317956,2.2877316788321167,27150.0,0.7163588390501311,74.0,8.0,29.0,11.0,12.0,40.0,30.0,43.0,204.0
661,118000,138292817.27,62166694.01,76126123.26,26780080.0,26895986.46,2462628.54,-2440808.36,11221115.17,3794995.86,-57487903.49,50169238.72,3704029.96,-2183895.36,15021162.59,153814188.935,9.156,-9.075,20.119,10.784,-36.4734,81.663,55.047,-0.66041,226.78284,1268.63537,76.484656,542.063876,0.0,0.0,0.0,11.147623,1.99276,33.053545,4.663821,33.865296,0.20144299999999998,-70.43112,10.23983,5.71885,2021-04-30,우리들휴브레인,KOSPI,2510,2570,2645,2465,3168037,8054231845,134436001600,53560160,0.8900709219858164,-0.6340033500837516,3565,2019-12-30,2820,2020-05-04,0.791023842917251,1.5763206732117812,26.14614218793829,8.818035584852733,3.689193610098177,0.1593462159887798,26.78825658345021,121670690.82656382,-55.71269520336606,2765.0,1.0573613766730412,22.0,57.0,86.0,76.0,20.0,12.0,82.0,83.0,355.0
665,122900,1110821080.03,693884810.29,416936269.74,18166670.0,2839411295.37,142753733.84,40515731.62,28799711.8,5188462.47,34788964.08,-55886060.7,1024335.88,59806116.95,39102084.81,115772327.45,5.028,1.427,5.873,2.609,14.7068,166.425,37.534,25.99413,598.83583,11485.07736,145.45796,79602.57339,600.0,88.38141,6.864989,14.59499,0.76099,60.08609,0.10980000000000001,304.34785,0.35736,1.9357900000000001,2.96077,0.04077,2021-04-30,아이마켓코리아,KOSPI,12200,13100,13350,12100,1351794,17127444900,407831848000,33428840,1.207920792079207,-0.304545454545455,10400,2019-12-30,10100,2020-05-04,0.9711538461538461,0.7390383653846154,58.35283740384615,14.173980673076922,0.10663269230769232,0.34705153846153847,295.5685850961538,112432741.08125,1.879949903846154,10150.0,1.04639175257732,25.0,18.0,1.0,88.0,43.0,25.0,1.0,87.0,201.0
695,161890,2489599417.11,1490357399.61,999242017.49,11440590.0,1322081317.66,426297137.03,121679126.84,160566240.91,121463641.01,245739981.65,-109533945.55,2288157.19,183417907.98,257497052.92,1911462911.38,32.244,9.204,29.272,6.567,3.9884,149.149,40.137,3.26409,7004.44415,27257.86802,5308.45179,57780.29445,345.0,4.92544,0.6778000000000001,7.26682,1.86735,9.58848,0.88092,508.99128,0.15717,10.42135,7.42324,1.4458,2021-04-30,한국콜마,KOSPI,55900,56800,56800,55800,279241,15695205900,1279057962000,22881180,1.338922155688624,-0.16561844863731645,47250,2019-12-30,41750,2020-05-04,0.8835978835978836,1.649986507936508,8.472360634920635,6.420946772486772,0.7783790476190476,0.13887507936507937,449.7436177777778,1688964583.071217,9.208282804232805,42700.0,0.5801630434782604,90.0,59.0,50.0,49.0,9.0,8.0,54.0,30.0,319.0
704,185750,946333120.17,394740342.28,551592777.89,27214212.5,1303005524.39,489139818.96,123935878.84,90404889.34,104323716.84,-63921092.96,7068802.46,71684237.29,147721446.84,124427168.06,2562297346.51,37.539,9.512,17.88,10.346,17.6868,71.564,58.287,32.01713,8019.601361,48589.41658,9130.300483,114037.654464,952.70355,11.79523,0.42062000000000005,28.243298,4.66151,24.807507,1.9861900000000001,36.102931,1.526697,17.34547,20.59275,1.96645,2021-04-30,종근당,KOSPI,139000,140000,146000,138500,270555,38344569000,1588227761000,11426099,1.4524555903866267,-0.4846743295019157,97000,2019-12-30,95700,2020-05-04,0.98659793814433,4.599036154639175,24.475035256701034,27.86477957319588,1.959570958762887,1.506236112371134,35.61907728556701,2527957278.979454,17.11300493814433,96500.0,0.9507389162561576,35.0,88.0,76.0,73.0,66.0,61.0,59.0,23.0,458.0
708,192820,1189042897.95,917142782.63,271900115.33,5024754.5,1382880688.52,210839293.17,66641426.85,-29053381.42,41459691.39,-64605594.45,50675397.11,-17499323.94,112461495.32,18837267.96,1509018623.43,15.246,4.819,6.23,-2.428,-2245.1265,337.309,22.867,3.32465,2082.031708,33405.02194,4037.758072,134678.707931,0.0,0.0,0.0,46.845412,2.91973,24.15539,0.7241900000000001,-57.229352,10.974574,13.41809,80.10815,1.09121,2021-04-30,코스맥스,KOSPI,121500,119000,123000,116500,342208,41434367500,1221015343500,10049509,1.4078794901506368,-0.257936507936508,79900,2019-12-30,86300,2020-05-04,1.0801001251564455,3.1536007384230285,26.090239762202753,50.597735364205256,0.7821977096370464,11.853638750938673,-61.813430257822276,1629891204.0301502,14.492880688360449,89000.0,0.6379928315412184,88.0,82.0,51.0,75.0,77.0,90.0,82.0,31.0,545.0
710,195870,383211976.36,151373191.56,231838784.8,85000000.0,458746167.57,75759590.55,43519674.57,29989719.98,44378902.2,-38756950.67,9753138.4,7628773.52,71257411.57,39135689.93,477367236.04,16.514,9.487,13.62,8.45,11.2062,65.292,60.499,27.60388,1764.10118,13637.57558,2610.52366,26985.06868,450.0,25.50874,1.844262,13.83141,1.78917,9.34678,0.9042,54.37309,1.7866,6.69919,12.19775,1.04059,2021-04-30,해성디에스,KOSPI,34850,34300,35000,33200,258165,8776006450,592450000000,17000000,2.3311036789297708,-0.23273657289002547,15800,2019-12-30,14950,2020-05-04,0.9462025316455697,1.6929171835443038,8.843946898734178,13.087315158227849,0.8555563291139241,1.6904854430379748,51.44795541139241,451686087.2656962,6.338790537974684,14800.0,0.9308176100628913,39.0,62.0,56.0,50.0,40.0,67.0,25.0,50.0,339.0
713,204320,4938346284.7,3228765245.94,1709581038.75,46957120.0,5563504491.65,669695587.74,88701330.63,13861437.6,430018641.49,-144437485.7,71390622.48,252433075.37,394496719.63,43147211.32,3909553766.45,12.037,1.5939999999999999,0.368,0.291,9.5945,188.863,34.618,1.972,123.28915,34970.25885,9157.68773,118480.53057,0.0,0.0,0.0,476.92761,1.6814300000000002,6.4208300000000005,0.49628000000000005,10.93786,72.54978,9.91023,90.60965,0.7027100000000001,2021-04-30,만도,KOSPI,58100,59000,59100,57000,645160,37406042900,2728208672000,46957120,2.5260869565217385,-0.27375000000000005,35200,2019-12-30,23000,2020-05-04,0.6534090909090909,1.0986616477272728,4.195428693181818,311.62883607954547,0.3242738636363637,47.40468579545455,7.146897159090909,2554537972.396307,6.475434375000001,23650.0,0.7049180327868851,79.0,34.0,20.0,22.0,93.0,95.0,82.0,22.0,425.0
717,213500,1739627806.89,1104806162.97,634821643.92,119013080.0,1509871173.05,300684227.02,94561342.52,59268596.92,125208594.09,-87837039.0,-33986278.77,60384236.55,186843342.52,91041343.85,1054006649.97,19.915,6.263,9.674,3.403,4.6693999999999996,174.034,36.492,4.93767,2490.00349,26697.65754,5260.28711,63432.99296,700.0,28.08366,5.054152,5.56224,0.5187700000000001,2.63294,0.21834,5.45948,0.49796,5.64112,11.57723,0.69808,2021-04-30,한솔제지,KOSPI,15600,16300,16600,15300,614924,9631860150,371288985600,23800576,0.9873417721518977,-0.2195121951219512,14450,2019-12-30,15800,2020-05-04,1.0934256055363323,0.5672364013840832,2.8789240138408307,6.081895640138409,0.23873854671280278,0.544482214532872,5.969535224913495,1152477859.4827683,6.168145051903115,15700.0,1.0397350993377497,26.0,6.0,12.0,8.0,7.0,35.0,2.0,37.0,96.0
763,317400,413286395.06,250743153.96,162543241.09,26782520.0,356212405.2,39368827.6,27342268.48,20910063.5,12971549.54,-97820556.92,58630223.04,11599113.68,32288321.48,26942681.76,349788792.11,11.052,7.676,13.592,6.045,25.6245,154.262,39.329,15.55928,717.614688,5578.33871,445.171982,12224.891261,137.87282,19.21265,1.179437,16.289691,2.09556,26.25888,0.9562269999999999,29.365898,15.650743,10.83329,12.9827,0.9819700000000001,2021-04-30,자이에스앤디,KOSPI,11500,11650,12000,11400,853755,9992902500,307998980000,26782520,2.5330396475770955,-0.25886524822695045,5710,2019-12-30,4540,2020-05-04,0.7950963222416813,1.6661720490367775,20.87833891418564,12.951873404553416,0.7602925709281961,12.443848199649738,23.348717499124344,278115782.168021,8.613509036777582,4700.0,0.7679738562091495,69.0,60.0,46.0,69.0,39.0,91.0,39.0,63.0,413.0
