code,name_x,marginrate,unit,industry,market_x,control,supervision,status,capital,fiscalmonth,groupcode,kospi200kind,section,off,listeddate,maxprice,minprice,ydopen,ydhigh,ydlow,ydclose,creditenabled,parpricechangetype,spac,biglisting,groupname,industryname,membername,종목코드,현재가,시가,고가,저가,거래량,거래대금(원),총상장주식수(천주),외국인보유비율,미결제약정,상한가,하한가,외국인순매매(주),52주최고가,52주최저가,연중주최저가,연중최저가,PER,EPS,자본금(백만원),액면가,배당률,배당수익률,부채비율,유보율,ROE,매출액증가율,경상이익증가율,순이익증가율,매출액(백만원),경상이익(원),당기순이익(원),BPS,영업이익증가율,영업이익(원),매출액영업이익률,매출액경상이익률,이자보상비율,결산년월,분기BPS,분기매출액증가율,분기영업이익증가율,분기경상이익증가율,분기순이익증가율,분기매출액,분기영업이익,분기경상이익(원),분기당기순이익(원),분기매출액영업이익률,분기매출액경상이익률,분기ROE,분기이자보상비율,분기유보율,분기부채비율,최근분기년월,프로그램순매수,당일외국인순매수,당일기관순매수,SPS,CFPS,EBITDA(백만원),신용잔고율,베타계수,당일개인순매수,name_y,close,diff,diffratio,volume,시가총액,시가총액비중,외인비중,지수영향,기여도,market_y,date
002410,범양건영,100,1,018,1,0,0,0,3,12,0,0,1,0,19880525,10200,5500,7330,7950,7140,7850,0,0,0,0,,,,A002410,7450.0,7820.0,7890.0,7410.0,752443.0,5710660000.0,24831982.0,0.3400000035762787,0.0,10200.0,5500.0,0.0,13000.0,3855.0,13000.0,3855.0,15.420000076293945,483.0,24831.0,1000.0,0.0,0.0,93.66999816894531,226.94000244140625,14.510000228881836,-47.720001220703125,1.440000057220459,-44.369998931884766,144357.0,11064000000.0,10968000000.0,3435.0,4.840000152587891,12006000000.0,8.319999694824219,7.659999847412109,7.349999904632568,202012,3435.0,-39.849998474121094,-72.87000274658203,-35.720001220703125,24.190000534057617,54473.0,1113000000.0,2654000000.0,3657000000.0,2.0399999618530273,4.869999885559082,9.5600004196167,1.0299999713897705,243.52000427246094,121.30999755859375,202106,-43419.0,-39104.0,-156.0,4360.0,624.0,13417.0,8.319999694824219,1.4299999475479126,44581.0,범양건영,7450.0,-400.0,-5.099999904632568,752443.0,1850.0,0.0,0.3400000035762787,0.002400000113993883,0.0031999999191612005,kospi,20211120
002420,세기상사,100,1,026,1,0,1,1,3,12,0,0,1,0,19681227,8000,4320,6160,6160,6160,6160,0,0,0,0,,,,A002420,6160.0,0.0,0.0,0.0,0.0,0.0,4075920.0,0.949999988079071,0.0,8000.0,4320.0,0.0,6160.0,6160.0,0.0,0.0,0.0,0.0,2037.0,500.0,0.0,0.0,96.23999786376953,913.0999755859375,-7.130000114440918,-56.59000015258789,0.0,0.0,2234.0,-1536000000.0,-1536000000.0,4859.0,0.0,-1202000000.0,-53.81999969482422,-68.79000091552734,0.0,202012,4859.0,166.74000549316406,0.0,0.0,0.0,3409.0,-643000000.0,-807000000.0,-807000000.0,-18.8700008392334,-23.670000076293945,-7.980000019073486,0.0,871.8499755859375,130.75999450683594,202106,0.0,0.0,0.0,1071.0,-120.0,4294966714.0,0.0,0.33000001311302185,0.0,세기상사,6160.0,0.0,0.0,0.0,251.0,0.0,0.949999988079071,0.0003000000142492354,0.0,kospi,20211120
002450,삼익악기,40,1,004,1,0,0,0,3,12,0,0,1,0,19880930,2285,1235,1785,1785,1740,1760,1,0,0,0,,,,A002450,1755.0,1755.0,1765.0,1745.0,116996.0,205540000.0,90530915.0,3.309999942779541,0.0,2285.0,1235.0,11058.0,2075.0,1390.0,2075.0,1390.0,2.549999952316284,687.0,45265.0,500.0,10.0,2.8399999141693115,179.22000122070312,422.54998779296875,4.489999771118164,-6.610000133514404,6.980000019073486,-23.899999618530273,247857.0,14193000000.0,9961000000.0,3189.0,-27.06999969482422,20180000000.0,8.140000343322754,5.730000019073486,1.8200000524520874,202012,3337.0,17.049999237060547,91.80000305175781,1066.8399658203125,1057.719970703125,209375.0,27082000000.0,70982000000.0,57010000000.0,12.9399995803833,33.900001525878906,29.770000457763672,4.710000038146973,567.5499877929688,112.05999755859375,202109,8670.0,8918.0,-1331.0,3075.0,413.0,33563.0,1.8200000524520874,1.0,-12587.0,삼익악기,1755.0,-5.0,-0.2800000011920929,116996.0,1589.0,0.0,3.309999942779541,0.002099999925121665,0.012000000104308128,kospi,20211120
002460,화성산업,40,1,018,1,0,0,0,3,12,0,0,1,0,19880929,16300,8800,12550,12550,12350,12550,1,0,0,0,,,,A002460,12400.0,12600.0,12600.0,12250.0,64138.0,796810000.0,12450800.0,10.329999923706055,0.0,16300.0,8800.0,-8611.0,17450.0,10950.0,17450.0,10950.0,8.989999771118164,1378.0,62254.0,5000.0,13.0,5.239999771118164,47.15999984741211,537.8200073242188,8.680000305175781,-7.119999885559082,145.64999389648438,329.1499938964844,419259.0,43292000000.0,32926000000.0,32445.0,36.77000045776367,40514000000.0,9.65999984741211,10.329999923706055,20.989999771118164,202012,32692.0,-22.81999969482422,-71.87000274658203,-54.77000045776367,-48.52000045776367,270930.0,10575000000.0,19648000000.0,16849000000.0,3.9000000953674316,7.25,5.679999828338623,10.369999885559082,553.8400268554688,83.7300033569336,202109,-7160.0,-7106.0,-40.0,27240.0,3797.0,43005.0,3.119999885559082,0.9599999785423279,6951.0,화성산업,12400.0,-150.0,-1.2000000476837158,64138.0,1544.0,0.0,10.329999923706055,0.0020000000949949026,0.0015999999595806003,kospi,20211120
002600,조흥,100,1,005,1,0,0,0,3,12,0,0,1,0,19761223,256500,138500,198000,198500,195500,197500,0,0,0,0,,,,A002600,197500.0,199500.0,199500.0,194000.0,348.0,68100000.0,600000.0,0.0,0.0,256500.0,138500.0,0.0,223500.0,159500.0,221500.0,168500.0,7.559999942779541,26124.0,3000.0,5000.0,120.0,3.0299999713897705,86.37999725341797,4341.02001953125,5.71999979019165,14.119999885559082,-7.550000190734863,-4.190000057220459,222604.0,8786000000.0,7516000000.0,238614.0,-4.550000190734863,11787000000.0,5.300000190734863,3.950000047683716,7.690000057220459,202012,238613.0,10.130000114440918,100.05000305175781,150.55999755859375,150.58999633789062,181728.0,15687000000.0,17396000000.0,13574000000.0,8.630000114440918,9.569999694824219,13.100000381469727,17.690000534057617,4672.27978515625,78.2699966430664,202109,-117.0,0.0,-117.0,398855.0,26220.0,17313.0,0.029999999329447746,0.4000000059604645,117.0,조흥,197500.0,0.0,0.0,348.0,1185.0,0.0,0.0,0.0015999999595806003,0.0,kospi,20211120
002620,제일파마홀딩스,40,1,026,1,0,0,0,3,12,0,0,1,0,19880120,21900,11800,16650,16850,16300,16850,1,0,0,0,,,,A002620,16850.0,16850.0,17150.0,16650.0,3987.0,67380000.0,15973355.0,9.529999732971191,0.0,21900.0,11800.0,0.0,29150.0,16300.0,26750.0,16300.0,40.9900016784668,411.0,7986.0,500.0,14.0,0.4099999964237213,77.7300033569336,5044.490234375,2.859999895095825,4.130000114440918,0.0,0.0,761996.0,30821000000.0,14941000000.0,25841.0,135.8800048828125,22481000000.0,2.950000047683716,4.039999961853027,7.039999961853027,202012,26055.0,1.0499999523162842,0.0,-57.380001068115234,-72.55999755859375,577953.0,-16000000.0,7332000000.0,3344000000.0,0.0,1.2699999809265137,1.2699999809265137,0.0,5111.02001953125,76.9000015258789,202109,-170.0,-95.0,-76.0,48079.0,1817.0,31131.0,0.9200000166893005,1.0399999618530273,171.0,제일파마홀딩스,16850.0,0.0,0.0,3987.0,2692.0,0.009999999776482582,9.529999732971191,0.0035000001080334187,0.0,kospi,20211120
002630,오리엔트바이오,100,1,009,1,0,0,0,3,3,0,0,1,0,19761228,1625,875,1255,1270,1225,1250,0,0,0,0,,,,A002630,1255.0,1250.0,1280.0,1230.0,446793.0,558580000.0,118583005.0,0.6899999976158142,0.0,1625.0,875.0,0.0,2620.0,1080.0,2620.0,1080.0,0.0,0.0,59291.0,500.0,0.0,0.0,43.220001220703125,0.0,-29.700000762939453,39.790000915527344,0.0,0.0,52020.0,-15309000000.0,-15274000000.0,442.0,0.0,2308000000.0,4.440000057220459,-29.43000030517578,4.130000114440918,202103,441.0,16.639999389648438,0.0,0.0,0.0,27979.0,274000000.0,2469000000.0,2469000000.0,0.9800000190734863,8.829999923706055,9.6899995803833,1.2599999904632568,0.0,37.34000015258789,202109,5172.0,5172.0,0.0,472.0,76.0,7000.0,0.0,0.6800000071525574,-4832.0,오리엔트바이오,1255.0,5.0,0.4000000059604645,446793.0,1488.0,0.0,0.6899999976158142,0.0019000000320374966,0.01600000075995922,kospi,20211120
002690,동일제강,40,1,011,1,0,0,0,3,12,0,0,1,0,20150924,3950,2130,3280,3280,3030,3040,1,0,0,0,,,,A002690,2795.0,3010.0,3010.0,2710.0,702996.0,1983170000.0,15000000.0,3.940000057220459,0.0,3950.0,2130.0,-17175.0,5587.0,2116.0,6100.0,2410.0,9.90999984741211,282.0,7500.0,500.0,2.0,0.3400000035762787,14.460000038146973,1643.949951171875,0.23000000417232513,-3.5,-77.61000061035156,-72.80000305175781,122912.0,311000000.0,303000000.0,8797.0,0.0,-127000000.0,-0.10000000149011612,0.25,0.0,202012,8860.0,37.27000045776367,799.010009765625,925.1799926757812,873.47998046875,85129.0,5199000000.0,5726000000.0,4573000000.0,6.110000133514404,6.730000019073486,6.840000152587891,2658.469970703125,1748.6099853515625,17.280000686645508,202106,-37581.0,-37583.0,-258770.0,9332.0,399.0,4212.0,1.5399999618530273,1.350000023841858,296153.0,동일제강,2795.0,-245.0,-8.0600004196167,702996.0,419.0,0.0,3.940000057220459,0.0005000000237487257,0.0019000000320374966,kospi,20211120
002700,신일전자,40,1,016,1,0,0,0,3,12,0,0,1,0,19750930,2545,1375,1950,1960,1945,1960,1,0,0,0,,,,A002700,1980.0,1955.0,1980.0,1955.0,748748.0,1470030000.0,71047521.0,2.9100000858306885,0.0,2545.0,1375.0,26274.0,2995.0,1700.0,2995.0,1700.0,14.239999771118164,139.0,35523.0,500.0,4.0,1.0099999904632568,46.939998626708984,117.04000091552734,11.079999923706055,18.200000762939453,75.72000122070312,86.47000122070312,172441.0,10922000000.0,8015000000.0,1157.0,294.79998779296875,6236000000.0,3.619999885559082,6.329999923706055,28.700000762939453,202012,1183.0,9.380000114440918,72.29000091552734,23.8799991607666,28.649999618530273,147918.0,11235000000.0,10686000000.0,8349000000.0,7.599999904632568,7.21999979019165,14.140000343322754,106.37000274658203,136.61000061035156,86.19000244140625,202109,49687.0,50360.0,-282.0,2606.0,151.0,7604.0,4.690000057220459,0.9700000286102295,-49678.0,신일전자,1980.0,20.0,1.0199999809265137,748748.0,1407.0,0.0,2.9100000858306885,0.0017999999690800905,0.009499999694526196,kospi,20211120
002710,TCC스틸,100,1,011,1,0,0,0,3,12,0,0,1,0,19841221,9510,5130,7590,7600,7190,7320,0,0,0,0,,,,A002710,7480.0,7380.0,7610.0,7380.0,275138.0,2065190000.0,23500000.0,4.150000095367432,0.0,9510.0,5130.0,8300.0,10650.0,3476.0,10650.0,3600.0,16.540000915527344,452.0,23500.0,1000.0,3.0,0.1899999976158142,153.25,415.07000732421875,-1.2999999523162842,-1.2300000190734863,0.0,0.0,431797.0,-464000000.0,-1687000000.0,5918.0,-92.44999694824219,970000000.0,0.2199999988079071,-0.10999999940395355,0.1599999964237213,202012,5970.0,18.479999542236328,628.1099853515625,2043.2099609375,16213.2099609375,384717.0,15540000000.0,16154000000.0,11794000000.0,4.039999961853027,4.199999809265137,12.710000038146973,4.460000038146973,497.07000732421875,168.55999755859375,202109,36425.0,36305.0,-3738.0,20929.0,410.0,7699.0,5.289999961853027,1.2400000095367432,-32877.0,TCC스틸,7480.0,160.0,2.190000057220459,275138.0,1758.0,0.0,4.150000095367432,0.002300000051036477,0.003000000026077032,kospi,20211120
002720,국제약품,40,1,009,1,0,0,0,3,12,0,0,1,0,19751227,6990,3770,5510,5510,5330,5380,1,0,0,0,,,,A002720,5390.0,5340.0,5460.0,5300.0,67128.0,360740000.0,19276090.0,1.4700000286102295,0.0,6990.0,3770.0,10776.0,12803.0,5300.0,10850.0,5300.0,0.0,0.0,19276.0,1000.0,0.0,0.0,106.55999755859375,296.3500061035156,3.3499999046325684,17.34000015258789,4506.009765625,0.0,130394.0,5593000000.0,2194000000.0,3737.0,8.4399995803833,6041000000.0,4.630000114440918,4.289999961853027,9.279999732971191,202012,3866.0,-14.979999542236328,-74.38999938964844,-66.5,-69.5,86844.0,2189000000.0,2902000000.0,1788000000.0,2.5199999809265137,3.3399999141693115,3.3399999141693115,4.230000019073486,286.6700134277344,101.44000244140625,202109,14596.0,14658.0,-64.0,5971.0,987.0,9667.0,6.889999866485596,0.6100000143051147,-14695.0,국제약품,5390.0,10.0,0.1899999976158142,67128.0,1039.0,0.0,1.4700000286102295,0.00139999995008111,0.003000000026077032,kospi,20211120
002760,보락,40,1,008,1,0,0,0,3,12,0,0,1,0,19891130,2605,1405,2000,2025,2000,2005,1,0,0,0,,,,A002760,2005.0,2005.0,2025.0,2000.0,178372.0,357940000.0,59900000.0,2.140000104904175,0.0,2605.0,1405.0,-7253.0,2910.0,1965.0,2910.0,1965.0,74.25,27.0,11980.0,200.0,2.0,0.1899999976158142,22.969999313354492,267.29998779296875,0.8999999761581421,6.0,-66.5199966430664,-39.16999816894531,38292.0,267000000.0,394000000.0,757.0,-77.1500015258789,144000000.0,0.3799999952316284,0.699999988079071,1.590000033378601,202012,757.0,0.18000000715255737,2026.530029296875,709.8900146484375,459.1499938964844,28699.0,1482000000.0,1631000000.0,1465000000.0,5.159999847412109,5.679999828338623,4.369999885559082,25.850000381469727,278.70001220703125,21.239999771118164,202109,1349.0,1189.0,-201.0,640.0,47.0,2184.0,5.389999866485596,1.1299999952316284,842.0,보락,2005.0,0.0,0.0,178372.0,1201.0,0.0,2.1500000953674316,0.0015999999595806003,0.0,kospi,20211120
002780,진흥기업,100,1,018,1,0,0,0,3,12,928,0,1,0,19770625,2890,1560,2270,2275,2205,2225,0,0,0,0,,,,A002780,2215.0,2225.0,2245.0,2180.0,880194.0,1941460000.0,145471745.0,1.2999999523162842,0.0,2890.0,1560.0,0.0,4495.0,1995.0,4495.0,1995.0,6.21999979019165,356.0,72735.0,500.0,0.0,0.0,138.0500030517578,62.20000076293945,18.860000610351562,-30.969999313354492,-41.689998626708984,0.2800000011920929,377247.0,14197000000.0,20396000000.0,1084.0,-47.63999938964844,14680000000.0,3.890000104904175,3.759999990463257,9.34000015258789,202012,1084.0,8.319999694824219,249.85000610351562,373.8399963378906,381.7799987792969,290084.0,34360000000.0,41610000000.0,40192000000.0,11.84000015258789,14.34000015258789,38.58000183105469,48.5099983215332,116.94000244140625,94.70999908447266,202109,21767.0,22040.0,-707.0,2725.0,216.0,17013.0,4.159999847412109,0.8600000143051147,-21968.0,진흥기업,2215.0,-10.0,-0.44999998807907104,880194.0,3222.0,0.009999999776482582,1.2999999523162842,0.00419999985024333,0.01899999938905239,kospi,20211120
002785,진흥기업우B,100,1,018,1,0,0,0,0,12,928,0,1,0,20030616,7670,4130,5900,6000,5890,5900,0,0,0,0,,,,A002785,5870.0,5880.0,5880.0,5850.0,1605.0,9410000.0,857218.0,0.10000000149011612,0.0,7670.0,4130.0,0.0,11700.0,4800.0,9580.0,4800.0,0.0,0.0,428.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7699999809265137,-11.0,,,,,,,,,,,,
002787,진흥기업2우B,100,1,018,1,0,0,0,0,12,928,0,1,0,20061205,19750,10650,15250,15250,15150,15200,0,0,0,0,,,,A002787,15000.0,15400.0,15400.0,14550.0,2063.0,30440000.0,294808.0,0.15000000596046448,0.0,19750.0,10650.0,0.0,21900.0,10900.0,21900.0,10900.0,0.0,0.0,147.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5799999833106995,0.0,,,,,,,,,,,,
002790,아모레G,30,1,008,1,0,0,0,1,12,0,7,1,0,19730430,60400,32550,47200,47450,46500,46500,1,0,0,0,,,,A002790,46850.0,46000.0,47050.0,46000.0,85048.0,3961190000.0,82458180.0,16.06999969482422,0.0,60400.0,32550.0,-9685.0,80600.0,46000.0,80600.0,46000.0,29.84000015258789,1570.0,41229.0,500.0,46.0,0.49000000953674316,24.18000030517578,7065.52978515625,0.3100000023841858,-21.549999237060547,-92.75,-92.19000244140625,4930083.0,31284000000.0,22047000000.0,35608.0,-69.76000213623047,150661000000.0,3.059999942779541,0.6299999952316284,6.579999923706055,202012,37583.0,9.380000114440918,190.1699981689453,253.63999938964844,219.7899932861328,2690925.0,302210000000.0,428901000000.0,319626000000.0,11.229999542236328,15.9399995803833,11.34000015258789,6.579999923706055,7416.77001953125,22.200000762939453,202106,13814.0,298.0,-2443.0,53763.0,7577.0,684820.0,0.46000000834465027,1.0299999713897705,2164.0,아모레G,46850.0,350.0,0.75,85048.0,38632.0,0.17000000178813934,16.06999969482422,0.050599999725818634,0.01080000028014183,kospi,20211120
002795,아모레G우,30,1,008,1,0,0,0,0,12,0,0,1,0,19890630,22450,12150,17400,17550,17100,17300,1,0,0,0,,,,A002795,17250.0,17200.0,17450.0,17000.0,23721.0,406590000.0,6443770.0,42.310001373291016,0.0,22450.0,12150.0,-8676.0,29000.0,17000.0,29000.0,17000.0,0.0,0.0,3221.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-8160.0,-224.0,0.0,0.0,0.0,1.8799999952316284,1.0700000524520874,8668.0,,,,,,,,,,,,
00279,,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002810,삼영무역,40,1,016,1,0,0,0,3,12,0,0,1,0,19880328,20150,10850,15500,15550,15450,15500,1,0,0,0,,,,A002810,15500.0,15550.0,15550.0,15350.0,19842.0,305910000.0,18466948.0,20.34000015258789,0.0,20150.0,10850.0,3092.0,17800.0,13450.0,17800.0,13450.0,7.559999942779541,2050.0,9233.0,500.0,100.0,3.2200000286102295,26.56999969482422,4125.66015625,7.590000152587891,43.099998474121094,-1.3899999856948853,6.900000095367432,392435.0,41125000000.0,34664000000.0,22134.0,143.07000732421875,22352000000.0,5.699999809265137,10.479999542236328,26.31999969482422,202012,22725.0,18.59000015258789,21.299999237060547,35.25,26.989999771118164,340340.0,19665000000.0,44507000000.0,36538000000.0,5.78000020980835,13.079999923706055,11.140000343322754,46.63999938964844,4445.0,25.110000610351562,202109,-165.0,-3837.0,-140.0,24140.0,1337.0,31656.0,0.10000000149011612,0.5699999928474426,3645.0,삼영무역,15500.0,0.0,0.0,19842.0,2862.0,0.009999999776482582,20.34000015258789,0.003700000001117587,0.0,kospi,20211120
002820,SUN&L,100,1,007,1,0,0,0,3,12,0,0,1,0,19760522,6680,3600,5140,5200,5100,5140,0,0,0,0,,,,A002820,5140.0,5140.0,5140.0,5050.0,6680.0,34020000.0,12607989.0,1.0700000524520874,0.0,6680.0,3600.0,0.0,7580.0,4210.0,7580.0,4210.0,0.0,0.0,12607.0,1000.0,0.0,0.0,159.94000244140625,1558.5699462890625,-4.329999923706055,-9.520000457763672,0.0,0.0,412530.0,-20343000000.0,-10471000000.0,16565.0,0.0,-3793000000.0,-0.9200000166893005,-4.929999828338623,0.0,202012,16767.0,7.96999979019165,0.0,0.0,-63.189998626708984,335626.0,736000000.0,-3863000000.0,1233000000.0,0.2199999988079071,-1.1399999856948853,0.6299999952316284,0.0,1576.72998046875,180.57000732421875,202109,-191.0,-191.0,-2.0,34685.0,1216.0,14149.0,0.4699999988079071,0.9200000166893005,164.0,SUN&L,5140.0,0.0,0.0,6680.0,648.0,0.0,1.0700000524520874,0.0007999999797903001,0.0,kospi,20211120
002840,미원상사,40,1,008,1,0,0,0,2,12,0,0,1,0,19890925,267000,144000,207000,207000,203500,205500,1,0,0,0,,,,A002840,205000.0,205000.0,205500.0,203000.0,1494.0,304710000.0,4970000.0,4.25,0.0,267000.0,144000.0,-111.0,243500.0,103500.0,243500.0,123000.0,16.049999237060547,12771.0,6661.0,500.0,140.0,0.3400000035762787,22.940000534057617,3916.56005859375,21.06999969482422,18.0,50.81999969482422,66.58999633789062,294983.0,62499000000.0,51848000000.0,62588.0,32.93000030517578,42883000000.0,14.539999961853027,21.190000534057617,375.7799987792969,202012,63444.0,21.709999084472656,36.400001525878906,36.02000045776367,32.09000015258789,264009.0,47486000000.0,58559000000.0,47850000000.0,17.979999542236328,22.18000030517578,22.049999237060547,14842.3095703125,4633.25,22.399999618530273,202109,-118.0,-140.0,-17.0,68828.0,13395.0,61166.0,0.019999999552965164,0.41999998688697815,-423.0,미원상사,205000.0,-500.0,-0.23999999463558197,1494.0,10189.0,0.03999999910593033,4.25,0.013299999758601189,0.0006000000284984708,kospi,20211120
002870,신풍제지,40,1,007,1,0,0,0,3,12,0,0,1,0,19760630,3005,1625,2335,2350,2300,2315,1,0,0,0,,,,A002870,2330.0,2310.0,2335.0,2255.0,134262.0,309470000.0,34958700.0,0.949999988079071,0.0,3005.0,1625.0,132.0,5090.0,2130.0,4820.0,2130.0,2.130000114440918,1091.0,17479.0,500.0,10.0,2.140000104904175,7.309999942779541,523.469970703125,38.7599983215332,-78.47000122070312,348.239990234375,68.4800033569336,33771.0,45547000000.0,32922000000.0,2800.0,0.0,-10378000000.0,-30.729999542236328,134.8699951171875,0.0,202012,3034.0,-26.489999771118164,0.0,0.0,0.0,19726.0,-2534000000.0,-1513000000.0,-1513000000.0,-12.850000381469727,-7.670000076293945,-2.0199999809265137,0.0,506.79998779296875,2.6600000858306885,202109,-3741.0,-3741.0,-5.0,763.0,-145.0,4294959365.0,3.6600000858306885,0.8899999856948853,2846.0,신풍제지,2330.0,15.0,0.6499999761581421,134262.0,815.0,0.0,0.9599999785423279,0.0010999999940395355,0.004600000102072954,kospi,20211120
002880,대유에이텍,100,1,015,1,0,0,0,3,12,0,0,1,0,19770218,1890,1020,1500,1515,1430,1455,0,0,0,0,,,,A002880,1480.0,1455.0,1525.0,1455.0,2070368.0,3100350000.0,111861577.0,1.2599999904632568,0.0,1890.0,1020.0,69424.0,2275.0,820.0,2275.0,845.0,34.40999984741211,43.0,55930.0,500.0,0.0,0.0,387.5,108.93000030517578,-1.8600000143051147,14.15999984741211,59.779998779296875,20.530000686645508,1466904.0,30489000000.0,21559000000.0,1147.0,50.72999954223633,47164000000.0,3.2200000286102295,2.0799999237060547,2.9200000762939453,202012,1147.0,24.729999542236328,0.0,0.0,0.0,751691.0,10336000000.0,4868000000.0,-1193000000.0,1.3799999952316284,0.6499999761581421,-1.2400000095367432,1.2799999713897705,129.42999267578125,434.0199890136719,202106,194555.0,193906.0,1731.0,14206.0,844.0,87464.0,6.070000171661377,1.1200000047683716,-189611.0,대유에이텍,1480.0,25.0,1.7200000286102295,2070368.0,1656.0,0.0,1.2599999904632568,0.002199999988079071,0.014800000004470348,kospi,20211120
002900,TYM,100,1,012,1,0,0,0,3,12,0,0,1,0,19730626,2310,1250,1790,1795,1750,1780,0,0,0,0,,,,A002900,1760.0,1760.0,1790.0,1755.0,949906.0,1676040000.0,149844591.0,3.5899999141693115,0.0,2310.0,1250.0,-207921.0,2870.0,1425.0,2870.0,1425.0,33.20000076293945,53.0,74922.0,500.0,0.0,0.0,284.7300109863281,92.61000061035156,2.9800000190734863,15.539999961853027,122.30999755859375,22.81999969482422,713300.0,5902000000.0,6416000000.0,1526.0,112.27999877929688,29086000000.0,4.079999923706055,0.8299999833106995,2.359999895095825,202012,1552.0,21.969999313354492,33.630001068115234,62.20000076293945,46.709999084472656,661923.0,40490000000.0,35069000000.0,28556000000.0,6.119999885559082,5.300000190734863,13.399999618530273,6.199999809265137,210.52000427246094,217.97000122070312,202109,-253774.0,-252949.0,-815.0,5574.0,426.0,45680.0,4.320000171661377,0.9200000166893005,224555.0,TYM,1760.0,-20.0,-1.1200000047683716,949906.0,2637.0,0.009999999776482582,3.5899999141693115,0.0035000001080334187,0.019500000402331352,kospi,20211120
002920,유성기업,40,1,015,1,0,0,0,3,12,0,0,1,0,19881010,4105,2215,3230,3230,3160,3160,1,0,0,0,,,,A002920,3180.0,3110.0,3180.0,3110.0,84327.0,263680000.0,25947500.0,13.140000343322754,0.0,4105.0,2215.0,0.0,4385.0,2615.0,4385.0,2750.0,22.8700008392334,139.0,12973.0,500.0,24.0,3.7699999809265137,39.36000061035156,1942.739990234375,-1.75,-6.949999809265137,0.0,0.0,241545.0,-3657000000.0,-2972000000.0,10624.0,0.0,-1513000000.0,-0.6299999952316284,-1.5099999904632568,0.0,202012,10641.0,23.459999084472656,0.0,585.7999877929688,441.1600036621094,206330.0,7185000000.0,16602000000.0,11894000000.0,3.4800000190734863,8.050000190734863,4.659999847412109,24.549999237060547,2028.3199462890625,31.170000076293945,202109,3059.0,3059.0,-4.0,10820.0,884.0,12661.0,0.8399999737739563,0.8399999737739563,-3055.0,유성기업,3180.0,20.0,0.6299999952316284,84327.0,825.0,0.0,13.140000343322754,0.0010999999940395355,0.0035000001080334187,kospi,20211120
002960,한국쉘석유,40,1,008,1,0,0,0,3,12,0,0,1,0,19880810,358500,193500,277500,278500,276000,276000,1,0,0,0,,,,A002960,276500.0,277000.0,279000.0,276000.0,1547.0,428960000.0,1300000.0,63.79999923706055,0.0,358500.0,193500.0,-53.0,295000.0,240000.0,294000.0,240000.0,14.449999809265137,19124.0,7000.0,5000.0,280.0,5.059999942779541,51.459999084472656,1301.6600341796875,21.440000534057617,-5.429999828338623,21.43000030517578,-0.07999999821186066,200334.0,33210000000.0,21010000000.0,79343.0,20.690000534057617,30986000000.0,15.470000267028809,16.56999969482422,3349.8798828125,202012,79342.0,18.010000228881836,17.139999389648438,16.219999313354492,19.8700008392334,177467.0,28992000000.0,30220000000.0,23229000000.0,16.34000015258789,17.030000686645508,30.780000686645508,19576.26953125,1373.510009765625,45.779998779296875,202109,-219.0,-373.0,199.0,174940.0,20212.0,35165.0,0.18000000715255737,0.44999998807907104,-125.0,한국쉘석유,276500.0,500.0,0.18000000715255737,1547.0,3595.0,0.009999999776482582,63.79999923706055,0.004699999932199717,9.999999747378752e-05,kospi,20211120
